#{"t_start": 1789349340.642776, "env_id": "Walker2d-v5"}
r,l,t,task_return
144.197601,228,71.21141,319.0873270147571
144.621994,181,71.575098,55.66408386938654
146.780014,222,72.282373,115.64236811942274
146.849091,229,72.750936,314.7698940769925
138.741089,121,72.991653,19.32482676088307
148.54335,300,73.594556,96.72847549489782
149.941986,188,73.971594,312.6959165006965
147.063843,177,74.5796,82.52146850120427
148.27359,206,74.991157,293.1185162246618
146.016953,252,75.502044,119.98699964597309
144.01709,220,75.939196,43.876357857222445
145.406036,382,76.989645,220.58371111668683
146.384094,287,77.603462,171.84852050728432
141.24707,120,77.855515,201.0547120495087
148.886215,548,79.243187,612.9728482281187
146.940475,200,79.666724,351.14208613040614
148.447601,213,80.110517,108.22712607527333
143.722092,351,80.834615,167.21586396072556
146.304871,295,81.719976,95.2493744242714
136.505615,182,82.103942,80.53376691863865
140.629837,211,82.545015,339.435719043083
145.781189,250,83.078667,414.7425839168692
136.010239,164,83.445802,48.66043369387283
144.284103,140,84.020592,24.88581394656096
139.355042,177,84.413345,58.14443967213221
141.629089,115,84.666771,-11.403831121424455
143.84346,230,85.169822,88.75402313389353
146.478271,168,85.526426,277.427024804179
144.708038,217,86.023802,94.93901414219668
139.861008,123,86.853449,3.938254066370997
147.114349,223,88.963086,322.05370664648507
143.39357,177,89.687266,279.003863300588
137.075958,166,90.134156,262.12932029666115
139.120514,119,90.394393,208.51096339561707
137.97879,137,90.693777,255.35154972803124
138.184982,225,91.469715,90.86378456261221
138.948456,153,91.797511,255.31497674694205
139.003113,147,92.106342,19.20938637991819
144.359512,154,92.432225,21.081729404656706
124.080284,107,92.649296,-18.9347017087316
145.247208,292,93.277184,153.30493756778378
140.277863,135,93.835264,14.01663679242069
139.357895,154,94.159406,18.769516583254276
141.428497,168,94.502824,274.5444719078237
143.799301,170,94.848978,269.0927964561331
136.029755,136,95.140418,33.53790917413583
141.166931,173,95.51752,41.5608269021467
143.251801,241,96.764906,351.5665196200914
142.420853,173,97.579713,87.3548558260327
142.795746,264,98.936526,137.82728419440937
137.144897,184,99.688782,29.717637732945636
140.864288,162,100.153288,286.64578646379346
146.143936,729,102.728195,813.052663546562
